Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit
2902,Andrew Brown,Jeans,Boyfriend Jeans,5.0,3153.37,,0.0,28-09-2024,bengaluru,,-594.19
2903,Danielle Nguyen,T-Shirts,Classic Tee,,,,0.0,,Hyderabad,B2C,2232.18
2904,David Walker,T-Shirts,Crop Top,5.0,1202.73,,0.0,03-11-2024,Hyd,B2C,658.6
2905,Tanya Pham,Jeans,Straight Cut,,1478.93,,0.0,27-02-2025,hyderbad,B2C,25.28
2906,Sean Cunningham,Dresses,Bodycon,,,0.25,0.0,2024/09/04,Ahmedabad,,-116.3
2907,Virginia Rowland,T-Shirts,Graphic Tee,,,,0.0,01-05-2025,hyderbad,B2B,-782.3
2908,Megan Nixon,Jeans,Straight Cut,,,0.51,0.0,2023-07-29,Pune,B2C,-61.23
2909,Albert Fowler,T-Shirts,Crop Top,,2928.84,,0.0,2025/03/11,Delhi,B2B,-477.2
2910,Michael Garcia,Dresses,Bodycon,,1027.54,0.55,0.0,2025/01/21,Ahmedabad,B2C,-580.87
2911,Matthew Jones,Dresses,Casual Midi,1.0,,,0.0,,Ahmedabad,B2B,2672.56
2912,Stacy Graves,Shoes,Boots,,,,0.0,02-08-2024,Pune,,-97.77
2913,Chelsea Hunter,Shoes,Sneakers,,,,0.0,,Ahmedabad,B2C,1693.76
2914,Jamie Meyer,Accessories,Belts,,,1.03,0.0,2023-12-21,Delhi,,2321.6
2915,Kimberly Harrison,Accessories,Belts,,3022.15,,0.0,19-12-2024,Delhi,,-528.82
2916,Edward Anderson,Jackets,Denim Jacket,,2483.49,,0.0,2025/04/11,Ahmedabad,B2B,370.61
1027,Morgan Sharp,Accessories,Watches,,2092.33,,0.0,2025/04/14,Ahmedabad,,-586.88
2918,Nicholas Bryant,Shoes,Sneakers,,,,0.0,,Delhi,,899.98
2919,Timothy Peterson,Jeans,Slim Fit Jeans,2.0,535.62,,0.0,27-07-2024,bengaluru,B2C,-637.47
2920,Michael Smith,Accessories,Belts,1.0,,1.3,0.0,2024/12/22,Hyderabad,,489.94
2921,Andrew Lopez,Shoes,Sneakers,6.0,,,0.0,2025/06/18,hyderbad,,-821.17
2922,Olivia Decker,Jackets,Leather Jacket,,2488.95,1.23,0.0,,hyderbad,B2C,2827.47
2923,Albert Garcia,Accessories,Sunglasses,0.0,,0.17,0.0,2024-01-20,Hyd,B2C,-674.63
2924,Donald Simmons,Jackets,Bomber Jacket,,4151.88,0.05,0.0,30-03-2025,Pune,,577.77
1004,Cheryl Baker,Jeans,Slim Fit Jeans,,977.64,,0.0,17-11-2024,bengaluru,,2702.46
2926,Zachary Robinson,Dresses,Wrap Dress,4.0,3263.06,0.16,10963.88,2024/11/15,Mumbai,,2428.73
2927,Mark Bailey,Dresses,Wrap Dress,,,,0.0,2025-07-21,Mumbai,B2B,-674.94
2928,Christine Davenport,Shoes,Sneakers,0.0,,0.78,0.0,2024-11-01,Delhi,,642.22
2929,William Vargas,T-Shirts,Classic Tee,,4733.41,1.13,0.0,11-12-2024,Bangalore,B2C,2459.5
2930,David Quinn,Dresses,Wrap Dress,0.0,2642.73,0.09,0.0,2025-02-21,Ahmedabad,,996.68
2931,Jeffrey Wilson,Jeans,Ripped Denim,,2629.78,1.3,0.0,,Delhi,,2826.2
2932,Sara Woods,Shoes,Sneakers,,,,0.0,2024/10/06,Hyd,B2B,700.64
2933,Miguel Reed,Jeans,Straight Cut,,2891.0,,0.0,13-04-2025,Delhi,B2C,1279.32
2934,Cynthia Fox,Dresses,Wrap Dress,5.0,,,0.0,2024-12-30,Ahmedabad,,-811.78
2935,Danielle Hernandez,Shoes,Loafers,,3681.08,,0.0,,hyderbad,B2B,2705.42
2936,David Davis,Shoes,Loafers,,4487.5,,0.0,2025/06/23,Pune,B2B,2518.53
2937,Megan Johnson,Accessories,Sunglasses,-2.0,,,0.0,29-11-2024,Mumbai,,-889.53
2938,Donald Brown,Shoes,Boots,,2429.63,,0.0,,Ahmedabad,B2B,-7.17
2939,Maurice Craig,Shoes,Sneakers,,,,0.0,2025-01-23,bengaluru,,2143.94
2940,Jerry Gutierrez,Shoes,Slip-ons,,,,0.0,2025/02/09,Hyderabad,B2C,1992.92
2941,Lauren Smith,Jackets,Puffer Coat,,2144.36,,0.0,2024/07/24,Pune,B2C,1435.03
2942,Amy Kim,Accessories,Sunglasses,2.0,,0.56,0.0,,Pune,,2500.35
2943,George Thomas,Jeans,Boyfriend Jeans,,4638.02,,0.0,2025/03/07,Pune,,745.3
2944,John Blankenship,Dresses,Casual Midi,1.0,1313.35,0.2,1050.68,2025/03/06,Hyderabad,B2C,-384.05
2945,Michael Garcia,Shoes,Boots,1.0,,,0.0,2024/10/27,Mumbai,,-130.97
2946,Chris Russell,Dresses,Wrap Dress,-1.0,,1.2,0.0,2023-11-23,Mumbai,B2B,2187.48
2947,Terri Patton,Shoes,Boots,2.0,,0.97,0.0,2025/02/11,Mumbai,B2C,1577.91
2948,Daniel Haney,Jeans,Slim Fit Jeans,5.0,2494.15,,0.0,2025/02/07,Delhi,B2B,-901.7
2949,Charlene Knight,Jeans,Boyfriend Jeans,,,0.1,0.0,,Pune,,1569.63
2950,Karina Lee,Accessories,Belts,2.0,,0.27,0.0,2024-12-26,Bangalore,,1158.28
2951,Rebecca West,Dresses,Wrap Dress,5.0,,,0.0,,Delhi,B2C,2454.07
2952,Jennifer Simpson,Shoes,Boots,-2.0,470.68,0.06,-884.88,19-11-2024,Ahmedabad,B2B,2812.7
2953,Ronnie Oconnor,Shoes,Boots,3.0,3500.98,,0.0,,Mumbai,,-865.81
2954,Jason Rivera,Dresses,Maxi Dress,,,,0.0,2024-08-14,Hyderabad,B2B,1632.71
2955,Jody Park,Dresses,Wrap Dress,6.0,,1.28,0.0,2025/06/16,Ahmedabad,B2B,-646.89
2956,Daniel Hicks,Jackets,Puffer Coat,,2710.15,,0.0,21-12-2024,Delhi,B2C,2.22
2957,Nicholas Molina,Accessories,Belts,,,0.68,0.0,2025/03/08,Ahmedabad,B2C,301.72
2958,James Juarez,T-Shirts,Classic Tee,-2.0,,,0.0,2024-04-11,Pune,B2C,-645.12
2959,Gary Smith,Shoes,Loafers,,4113.98,,0.0,2025-03-04,Mumbai,B2C,477.7
2960,Angie Garza,Accessories,Belts,,1536.53,0.96,0.0,2025/05/27,bengaluru,B2B,1052.28
1021,Preston Gomez,T-Shirts,Classic Tee,2.0,,0.04,0.0,2025/03/03,Pune,B2C,796.33
2962,Chelsea Singleton,Accessories,Belts,,,0.87,0.0,2024/10/31,Delhi,B2C,-617.13
2963,Molly Adams,Jeans,Slim Fit Jeans,,570.21,,0.0,2025/04/03,Delhi,B2B,380.3
2964,Mario Ponce,Shoes,Boots,-1.0,,0.96,0.0,09-02-2025,Hyd,B2C,-937.17
1038,Joel Martinez,Shoes,Boots,,,,0.0,2023-11-30,Pune,B2C,2689.89
2966,Carol Williams,T-Shirts,Crop Top,,1650.01,,0.0,09-12-2024,Hyderabad,B2B,2561.34
2967,Angela Palmer,Dresses,Casual Midi,,,,0.0,2025/04/24,hyderbad,B2B,-346.59
2968,Charles Morgan,Jackets,Puffer Coat,,,,0.0,2025-05-10,Mumbai,B2B,768.33
2969,Jacob Taylor,Jackets,Leather Jacket,,4858.47,0.68,0.0,2025/06/18,bengaluru,B2B,1115.89
2970,Adam Rowe,T-Shirts,Oversized T-shirt,1.0,,,0.0,2024-11-15,Pune,B2C,1214.15
2971,Danielle Archer,Dresses,Bodycon,6.0,1507.6,,0.0,11-02-2025,Delhi,B2C,2280.06
2972,Alfred Harris,Dresses,Bodycon,5.0,,,0.0,,Pune,,2532.76
2973,Joel Johnson MD,Accessories,Belts,,,,0.0,2024/12/15,hyderbad,B2C,1576.16
2974,Amy Miller,Accessories,Watches,6.0,1765.76,0.36,6780.52,21-05-2025,Ahmedabad,B2B,2947.0
2975,Alexandra Jones,Accessories,Caps,,3835.25,,0.0,12-02-2025,Ahmedabad,B2B,2378.4
2976,John Lee,T-Shirts,Classic Tee,,1572.95,,0.0,2025/01/06,Hyderabad,B2B,2532.02
2977,Brendan Martin,Dresses,Casual Midi,-2.0,3205.93,,0.0,,Mumbai,B2C,1421.4
2978,James Olson,Dresses,Bodycon,3.0,,0.52,0.0,17-07-2025,Hyd,B2C,771.47
2979,Christina Simmons,T-Shirts,Classic Tee,,,0.23,0.0,,Mumbai,,862.17
2980,Tina Williams,T-Shirts,Classic Tee,,,0.36,0.0,2024/12/02,Delhi,B2C,147.67
1040,Julie Moon MD,T-Shirts,Crop Top,,,,0.0,2025-05-05,Delhi,B2B,2959.73
2982,Bailey Keller,T-Shirts,Oversized T-shirt,-1.0,2497.52,,0.0,2023-11-23,Ahmedabad,,-523.43
2983,Bryan Conway,Shoes,Sneakers,,,,0.0,,Pune,,1347.94
2984,Alexander Gonzalez,Shoes,Loafers,4.0,2062.9,,0.0,2024-08-02,Mumbai,B2C,2471.06
2985,Elizabeth Mills,Jeans,Straight Cut,,,1.15,0.0,2025-01-15,Hyd,,774.28
2986,Jeffrey Kennedy,Dresses,Wrap Dress,-2.0,,,0.0,23-10-2024,Mumbai,B2B,-283.42
2987,Lauren Harrell,Accessories,Belts,6.0,2584.43,,0.0,,Delhi,B2C,992.21
2988,Morgan Bullock,T-Shirts,Graphic Tee,,,,0.0,,Pune,,2784.91
2989,Paige Mosley,Shoes,Boots,-1.0,4084.97,0.83,-694.44,2024-01-29,Mumbai,B2B,2395.43
2990,Johnny Good,Jeans,Slim Fit Jeans,0.0,3205.73,,0.0,2024/09/21,Mumbai,,1600.5
2991,Brittany Torres,Dresses,Bodycon,,2053.65,,0.0,17-10-2024,Hyd,,-86.89
2992,Kelly Willis,Jeans,Straight Cut,,4747.16,0.9,0.0,2024-01-26,Bangalore,B2B,2189.05
2993,Kara Howell,Accessories,Caps,,,,0.0,23-02-2025,Mumbai,B2C,-568.91
2994,Christopher Cannon,T-Shirts,Oversized T-shirt,5.0,919.26,,0.0,,hyderbad,,2805.22
2995,Kathleen Rose,Shoes,Sneakers,,2617.66,0.55,0.0,2025/02/06,Mumbai,,1406.13
2996,Travis Wells,Dresses,Wrap Dress,2.0,3750.45,1.04,-300.04,2025-03-08,Ahmedabad,,1108.38
1027,Christine Cox,Jackets,Bomber Jacket,,,,0.0,,Hyderabad,,1921.25
2998,Christine Wilson,Jackets,Puffer Coat,0.0,3453.58,,0.0,2024/10/29,Mumbai,B2B,2018.4
2999,Deborah Frederick,Shoes,Loafers,,,,0.0,,Hyd,B2B,-828.2
1034,Robert Goodwin,Dresses,Casual Midi,,,,0.0,2024-09-22,Hyd,,-41.81
3001,Amanda Mclaughlin,Jackets,Denim Jacket,-1.0,1171.57,,0.0,2024/11/05,Pune,,2541.21
1046,Peter Merritt,T-Shirts,Oversized T-shirt,,,,0.0,2024-08-24,Delhi,B2B,900.65
3003,Christopher Rice,Jeans,Straight Cut,-1.0,,,0.0,2024/10/16,Delhi,B2B,605.98
3004,Laurie Martinez,T-Shirts,Crop Top,3.0,1759.66,,0.0,04-04-2025,Mumbai,,1133.07
3005,Dave Williams,Jackets,Bomber Jacket,,,,0.0,2024-05-08,Hyderabad,B2C,2378.14
3006,Lori Alexander,Shoes,Loafers,,,1.26,0.0,,Pune,B2B,1441.9
3007,Misty Higgins,Shoes,Loafers,-2.0,3922.01,,0.0,10-03-2025,bengaluru,B2B,2186.58
3008,Brandon Ritter,Accessories,Sunglasses,,2880.85,,0.0,2025/05/21,Delhi,B2C,2519.23
3009,Jacob Conrad,Jeans,Slim Fit Jeans,,,,0.0,14-03-2025,Bangalore,B2C,25.22
3010,Jessica Nguyen,Jackets,Puffer Coat,-2.0,,0.68,0.0,2024-09-30,Hyd,B2C,671.7
3011,Spencer Collins,Accessories,Belts,,4016.78,1.03,0.0,03-05-2025,Delhi,B2B,729.73
3012,Nathan Lyons,Accessories,Caps,,673.96,,0.0,,bengaluru,B2B,799.35
3013,Eric Stone,T-Shirts,Graphic Tee,,,0.66,0.0,01-02-2025,bengaluru,,-572.35
3014,Anthony Smith,T-Shirts,Graphic Tee,2.0,,,0.0,02-07-2025,Delhi,B2B,1056.99
3015,Lindsey Merritt,Jeans,Ripped Denim,,3211.0,0.56,0.0,2024/11/05,Delhi,B2C,-659.55
3016,Richard Fuentes,Accessories,Belts,5.0,,,0.0,2024-12-16,hyderbad,B2C,426.15
3017,Kimberly Ward,Shoes,Boots,,,,0.0,2024/12/15,Ahmedabad,B2C,1237.13
3018,David Wheeler,Jeans,Slim Fit Jeans,0.0,4744.86,,0.0,2024/11/27,Hyderabad,,2963.16
3019,Alicia Jones,Jeans,Slim Fit Jeans,0.0,2705.09,,0.0,05-10-2024,hyderbad,B2C,-546.72
3020,Jonathan Leonard,Shoes,Boots,,,,0.0,2024/08/21,bengaluru,B2B,134.93
3021,Michelle Duncan,Jackets,Bomber Jacket,3.0,,,0.0,2025/02/04,Mumbai,B2B,-571.78
3022,Jennifer Hancock,Accessories,Belts,3.0,1695.61,,0.0,2024/08/08,Delhi,B2C,297.83
3023,Tamara Ross,T-Shirts,Oversized T-shirt,,,,0.0,2023-08-28,Delhi,B2C,2001.88
3024,Miranda Gutierrez,T-Shirts,Classic Tee,,,0.18,0.0,,Mumbai,,1505.68
3025,Jennifer Mills,Accessories,Belts,2.0,,,0.0,2023-12-24,bengaluru,B2C,2275.07
3026,Shawn Campos,Jeans,Straight Cut,,3345.45,,0.0,2024/08/08,hyderbad,B2C,2896.95
3027,William Nelson,Accessories,Watches,,,,0.0,30-10-2024,Mumbai,B2B,1256.47
3028,Stephen Williamson,Shoes,Slip-ons,,,0.74,0.0,2025-01-07,bengaluru,,-436.73
1031,Brittany Jones,Jeans,Slim Fit Jeans,,2267.3,0.91,0.0,2025/03/16,Bangalore,B2C,1673.55
3030,Jeffrey Haynes,Accessories,Watches,,4101.89,,0.0,2024/12/20,Delhi,B2C,1196.03
3031,Amber Morales,Jackets,Leather Jacket,-1.0,,,0.0,2024-07-28,Hyderabad,B2C,-970.17
3032,Johnathan Owens,Shoes,Slip-ons,5.0,3654.9,,0.0,,Ahmedabad,,1069.81
3033,Clinton Ross,T-Shirts,Classic Tee,,1787.52,,0.0,2025/02/14,Hyd,B2B,2626.27
3034,Brian Alexander,T-Shirts,Oversized T-shirt,,,,0.0,,Ahmedabad,B2B,2599.13
3035,Dylan Harris,Dresses,Casual Midi,4.0,,1.0,0.0,,Bangalore,B2B,2640.01
3036,Charlene Garrett,Dresses,Bodycon,,3997.83,,0.0,2025/05/07,Delhi,B2B,1399.12
3037,Brian Sims,Jackets,Puffer Coat,,,0.85,0.0,14-08-2024,Delhi,B2C,-298.81
3038,Gloria Barrett,Jackets,Bomber Jacket,,1318.04,,0.0,08-02-2025,Ahmedabad,B2C,-19.53
3039,Edward Porter,Jeans,Slim Fit Jeans,,,,0.0,,Pune,,748.79
3040,Mark Soto,Shoes,Slip-ons,-2.0,,,0.0,19-03-2025,hyderbad,B2B,2991.73
3041,Cameron Medina,Jackets,Bomber Jacket,,,,0.0,05-12-2024,hyderbad,,2179.93
3042,Gabriel Chen,Jackets,Leather Jacket,3.0,848.45,,0.0,,bengaluru,B2C,1334.54
3043,Dennis Bryant,Accessories,Caps,,1137.77,,0.0,2023-12-04,Delhi,B2C,-471.37
3044,Rebecca Newman,T-Shirts,Oversized T-shirt,,431.31,1.25,0.0,03-06-2025,Mumbai,B2C,2866.66
3045,Sean Nelson,Dresses,Casual Midi,,3180.69,,0.0,2023-08-13,Hyderabad,B2B,2237.56
3046,Jeffrey Levy,Jeans,Straight Cut,,,,0.0,,hyderbad,B2B,372.98
1037,Mason Ruiz,T-Shirts,Oversized T-shirt,,,,0.0,,Mumbai,B2C,1396.38
3048,Patrick Frye,Jackets,Puffer Coat,,1136.41,,0.0,2025/02/11,Ahmedabad,B2B,2504.79
3049,Heather Gibson,Dresses,Wrap Dress,-2.0,,,0.0,2025-05-17,Mumbai,,2001.07
3050,Nicole Miller MD,Jeans,Ripped Denim,,3177.78,,0.0,2024-10-28,Ahmedabad,B2C,407.14
3051,Megan Simpson,Shoes,Loafers,0.0,,,0.0,,Bangalore,B2B,1877.82
3052,Nathaniel Martin Jr.,Accessories,Belts,-1.0,1290.42,,0.0,2024-04-21,Ahmedabad,B2B,-196.63
3053,Melissa Fleming,Shoes,Sneakers,5.0,,,0.0,,Ahmedabad,B2C,612.53
3054,Mr. Michael Martinez,Dresses,Wrap Dress,5.0,1722.34,1.04,-344.47,2024-08-01,Delhi,B2B,2459.28
3055,Jeremy Hendricks,Dresses,Casual Midi,1.0,,,0.0,2025-06-13,Mumbai,B2C,2024.8
3056,Harold Adams,Shoes,Sneakers,4.0,,,0.0,06-12-2024,Mumbai,,2126.75
3057,Angela Kidd,Jackets,Bomber Jacket,,,1.05,0.0,2025/07/01,Ahmedabad,,2241.83
3058,Eric Ellison,T-Shirts,Graphic Tee,,2948.36,,0.0,,Pune,B2B,1074.35
3059,Douglas Cummings,T-Shirts,Crop Top,-2.0,4949.17,,0.0,2025/05/08,Bangalore,B2B,1267.49
3060,Susan Haynes,Accessories,Watches,,,0.71,0.0,2025/01/22,Mumbai,,1011.23
3061,Melissa Mcdonald,T-Shirts,Crop Top,-1.0,1873.39,0.74,-487.08,20-12-2024,Hyderabad,B2B,1596.53
3062,Christine Lewis,T-Shirts,Classic Tee,,4312.55,,0.0,2025/01/09,Hyderabad,,496.16
3063,Andrea Smith,T-Shirts,Graphic Tee,,4971.93,0.51,0.0,2025/04/13,Hyderabad,,1941.61
3064,Alexander Page,Jackets,Puffer Coat,,,1.24,0.0,02-05-2025,hyderbad,,2520.12
3065,Kyle Salinas,T-Shirts,Crop Top,-1.0,873.64,0.17,-725.12,2025/03/20,Pune,,1107.85
3066,Justin Black,Shoes,Boots,,,1.28,0.0,29-05-2025,Mumbai,B2C,80.29
3067,Lisa Norris,T-Shirts,Oversized T-shirt,0.0,,,0.0,10-10-2024,bengaluru,,2711.03
3068,Casey Johnson MD,Shoes,Sneakers,,,0.99,0.0,,Pune,B2C,1886.51
3069,Timothy Thomas,Jackets,Puffer Coat,,,,0.0,2024-10-26,bengaluru,,-524.33
3070,Robert Ballard,Jackets,Leather Jacket,,,,0.0,21-08-2024,Delhi,B2B,1136.04
3071,Michael Martin,Shoes,Sneakers,,4617.85,1.02,0.0,2023-10-30,Delhi,B2C,1778.15
3072,George Bishop,Shoes,Boots,6.0,,,0.0,2025/01/07,Ahmedabad,B2C,1650.33
3073,Jesse Wilson,Accessories,Sunglasses,1.0,478.6,1.18,-86.15,06-04-2025,bengaluru,B2B,1139.84
3074,Robert Cox,Accessories,Caps,2.0,,,0.0,2024-02-05,Mumbai,B2B,-906.63
3075,Maria Yang,Accessories,Watches,,1501.49,0.43,0.0,20-08-2024,Hyd,B2C,-100.14
3076,Susan Freeman,T-Shirts,Crop Top,0.0,,,0.0,03-09-2024,Pune,,1933.72
3077,Frederick Allen,Dresses,Casual Midi,4.0,,0.92,0.0,2025-04-19,Ahmedabad,B2C,-528.22
3078,Jesse Bush,Jackets,Puffer Coat,,2563.24,,0.0,,Ahmedabad,B2B,195.81
3079,Kelly Baker,Shoes,Boots,,2839.98,,0.0,15-08-2024,Mumbai,B2B,-48.25
3080,Jessica Fox,T-Shirts,Crop Top,,,,0.0,2025/04/30,bengaluru,B2B,2067.89
3081,Tammy Vargas,T-Shirts,Oversized T-shirt,,,,0.0,,Ahmedabad,,-245.42
3082,Shelby Bowen,Dresses,Maxi Dress,5.0,,,0.0,2025-05-20,Pune,,664.73
3083,Joy Ingram,T-Shirts,Crop Top,,1573.64,,0.0,08-07-2025,Delhi,,792.35
3084,William Gibson,T-Shirts,Oversized T-shirt,,2316.64,0.7,0.0,2024/09/18,Ahmedabad,B2B,-657.76
3085,Jennifer Buckley,T-Shirts,Crop Top,4.0,,,0.0,2024/08/28,Mumbai,B2C,2563.31
3086,Alicia Curry,Accessories,Watches,-1.0,,,0.0,2023-11-23,Delhi,B2B,918.53
3087,Rebecca Palmer,Jeans,Slim Fit Jeans,,692.46,1.2,0.0,2024/09/07,Bangalore,,-901.21
1028,Benjamin Frye,Jeans,Slim Fit Jeans,-2.0,3344.74,1.1,668.95,2025/02/04,Ahmedabad,B2B,2728.08
3089,Frank Griffin,Accessories,Belts,-2.0,3153.72,,0.0,2025/02/04,hyderbad,B2B,2686.96
3090,Kenneth Griffith,Dresses,Wrap Dress,-2.0,3033.2,,0.0,2024-09-02,Pune,B2B,490.69
3091,Rick Taylor,Accessories,Watches,,1091.76,0.54,0.0,2024/11/17,Hyderabad,,2584.69
3092,Susan Barajas,Jackets,Puffer Coat,,,,0.0,2025-02-26,Bangalore,,250.05
3093,Randy Burke,Shoes,Boots,2.0,1551.41,0.54,1427.3,2024/12/20,Delhi,B2C,763.37
3094,Thomas Martin,Dresses,Wrap Dress,,4382.86,,0.0,2025/04/25,Pune,,1172.7
3095,Peggy Hill,Accessories,Watches,1.0,,,0.0,01-07-2025,Pune,,2699.57
3096,Charles Francis,Shoes,Boots,2.0,2312.09,,0.0,2025/06/13,Bangalore,,508.96
3097,Tracy Mejia,Shoes,Boots,,3111.65,,0.0,2024/09/03,Hyderabad,B2B,2868.09
1028,Miguel Edwards,Dresses,Maxi Dress,,2996.43,,0.0,,Pune,B2C,2205.57
3099,Jessica Hudson,Accessories,Watches,,4426.87,,0.0,2024/12/21,Pune,B2B,2480.95
3100,Mr. Mark Wolfe,Jackets,Leather Jacket,,,,0.0,29-08-2024,Ahmedabad,B2B,2379.74
3101,Mary Long,Accessories,Belts,1.0,,,0.0,18-07-2025,Mumbai,B2B,478.53
1025,Michael Pierce,Dresses,Maxi Dress,0.0,,,0.0,2024-11-11,Ahmedabad,B2B,-861.84
3103,Paul Frederick,T-Shirts,Graphic Tee,5.0,,,0.0,18-11-2024,Bangalore,B2C,654.74
3104,Connie Meyer,Dresses,Casual Midi,,4274.01,0.28,0.0,2024/12/11,Ahmedabad,B2B,2263.57
3105,Christina Crawford,Accessories,Belts,,,,0.0,2025-05-09,Hyderabad,B2C,1488.64
3106,Luis Flores,Accessories,Sunglasses,6.0,,,0.0,24-06-2025,Delhi,,-521.15
3107,Catherine Mendoza,Jeans,Slim Fit Jeans,,2068.64,,0.0,,Mumbai,B2C,2447.29
3108,Matthew Thomas,Dresses,Wrap Dress,,,,0.0,2025/07/09,Mumbai,,-815.76
3109,Ryan Porter,T-Shirts,Crop Top,5.0,,0.35,0.0,,Ahmedabad,,445.05
3110,Amy Kline,Jeans,Boyfriend Jeans,,4103.32,,0.0,2025/02/21,Delhi,,-828.25
3111,Joel Chambers,T-Shirts,Classic Tee,-1.0,839.87,,0.0,,bengaluru,B2C,-286.1
3112,Joseph Gilmore MD,Shoes,Loafers,,3026.75,,0.0,2024-08-28,Delhi,B2B,-565.92
3113,Veronica Goodwin,Shoes,Loafers,4.0,3256.86,0.77,2996.31,2024-09-13,bengaluru,B2B,-109.08
3114,Eric Bridges,Jeans,Slim Fit Jeans,2.0,4082.61,,0.0,,Pune,,-454.61
3115,Vickie Brown DDS,Accessories,Caps,,,,0.0,2024-08-23,Hyderabad,,-546.69
3116,Margaret Porter,Dresses,Wrap Dress,,1237.15,,0.0,24-03-2025,Bangalore,B2B,1357.42
3117,Whitney Nelson,Jackets,Denim Jacket,4.0,,0.29,0.0,2024/09/28,Bangalore,B2B,-706.51
3118,Karen Harmon,Jackets,Puffer Coat,,948.06,0.6,0.0,15-11-2024,Pune,B2B,69.35
3119,Andrew Forbes,Jeans,Slim Fit Jeans,,722.74,,0.0,11-12-2024,Pune,B2C,1610.64
3120,David Chambers,Accessories,Sunglasses,,824.59,0.13,0.0,2025/06/10,Hyd,,-276.22
3121,Alyssa Nichols,Jackets,Bomber Jacket,,1049.27,,0.0,2025/03/01,Hyderabad,B2C,-648.45
3122,Joshua Oconnor,Accessories,Belts,,,1.19,0.0,2024-12-23,Pune,B2C,551.79
3123,Edward Fischer,Jackets,Bomber Jacket,5.0,,,0.0,06-03-2025,Hyderabad,B2C,1980.42
3124,Mark West PhD,T-Shirts,Crop Top,,,0.87,0.0,2023-08-17,Pune,B2B,-399.81
3125,Stephanie Cook,Dresses,Casual Midi,5.0,4264.79,,0.0,03-10-2024,Ahmedabad,B2C,2388.91
3126,Marilyn Garcia,T-Shirts,Graphic Tee,4.0,,,0.0,2024/11/13,Mumbai,B2B,2624.13
3127,Suzanne Doyle,Shoes,Boots,,491.77,0.9,0.0,2025/01/06,Pune,B2B,2069.05
3128,Maria Garcia,Dresses,Casual Midi,,3216.9,,0.0,2025-06-03,hyderbad,,192.22
3129,Michael Knight,Jeans,Straight Cut,,3201.09,,0.0,24-05-2025,Pune,B2C,2989.88
3130,Shelly Jordan,Dresses,Casual Midi,,3742.62,,0.0,2025/04/18,Mumbai,B2C,2886.26
3131,Andrea Perry,Accessories,Belts,,4938.03,,0.0,2023-12-18,Delhi,B2B,878.99
3132,Raymond Robinson,Jackets,Denim Jacket,6.0,2940.45,,0.0,,Hyderabad,B2C,-583.81
3133,Catherine Spencer,Jackets,Denim Jacket,1.0,974.54,0.44,545.74,2024/10/05,Hyd,B2B,2655.22
3134,Tara Day,Jackets,Bomber Jacket,,,0.53,0.0,,Ahmedabad,B2B,1130.74
3135,Heather Knight,Jackets,Puffer Coat,1.0,,0.67,0.0,,Hyderabad,B2B,2619.5
3136,Patricia Jackson,T-Shirts,Graphic Tee,,3622.93,,0.0,2024-01-22,Delhi,B2C,813.36
3137,Taylor Maxwell,Jackets,Puffer Coat,,,,0.0,2024-11-17,bengaluru,,-122.35
3138,Justin Rice,Accessories,Caps,0.0,855.81,0.31,0.0,2025/07/04,Delhi,B2C,1801.0
3139,Valerie Grant,T-Shirts,Oversized T-shirt,6.0,,,0.0,,Hyderabad,B2B,563.12
3140,Trevor Higgins,Jeans,Ripped Denim,,,,0.0,,Ahmedabad,B2B,2551.31
3141,Rodney Ellis,Jackets,Denim Jacket,,,,0.0,2024-05-18,Mumbai,B2C,2279.18
3142,Dale Davis,Dresses,Bodycon,1.0,4887.36,,0.0,2024/10/29,Hyderabad,B2B,-243.32
3143,Paul Lewis,T-Shirts,Oversized T-shirt,,,,0.0,,hyderbad,B2B,-525.49
3144,Daniel Blanchard,Dresses,Casual Midi,,2664.43,,0.0,2025-04-27,Hyderabad,,1324.18
3145,Rachel Harris,Jackets,Bomber Jacket,,4414.97,,0.0,,Hyderabad,B2B,2754.74
3146,Patricia Moore,Jackets,Bomber Jacket,,,,0.0,,Hyderabad,B2B,146.19
3147,Andrew Williams,Dresses,Casual Midi,,,,0.0,15-07-2025,Bangalore,,2987.89
3148,Linda Dunn,Dresses,Casual Midi,6.0,,0.5,0.0,2024-03-27,Ahmedabad,B2C,605.46
3149,Kendra May,Shoes,Loafers,5.0,,,0.0,,Bangalore,B2C,-681.76
3150,Lori Martin,T-Shirts,Graphic Tee,0.0,850.69,0.41,0.0,10-09-2024,bengaluru,,2291.93
3151,Justin Walker,Jeans,Slim Fit Jeans,,,0.19,0.0,2025/06/28,Mumbai,B2B,-858.13
3152,Brianna Patel,T-Shirts,Graphic Tee,-2.0,2116.65,0.21,-3344.31,2024/09/28,Mumbai,,385.42
3153,Jennifer Anderson,Dresses,Casual Midi,,4723.02,0.52,0.0,,Ahmedabad,B2B,316.63
1047,Wendy Sandoval,T-Shirts,Oversized T-shirt,1.0,3154.48,,0.0,2024/07/28,Ahmedabad,B2C,-243.92
3155,Paul Allen,Accessories,Caps,,,0.27,0.0,,Mumbai,B2C,2621.96
3156,Scott Griffin,Shoes,Loafers,1.0,,0.52,0.0,,Ahmedabad,B2C,2568.9
